order_id,customer_id,product_id,payment_id,date_id,quantity,revenue
2884,922,127,4,311,1,960.00
34,507,128,3,352,2,7600.00
2407,736,129,2,54,4,570.00
165,785,130,4,161,4,1200.00
2392,38,131,4,315,4,320.00
1097,750,132,4,365,1,2100.00
153,540,133,3,36,4,2760.00
901,588,134,1,155,1,2280.00
2025,170,135,5,219,3,1600.00
2141,982,136,4,326,1,2300.00
502,445,137,4,98,1,810.00
2366,760,138,3,321,1,3680.00
2771,94,139,4,73,4,1920.00
2551,520,140,1,246,1,2500.00
2374,683,141,1,58,3,3720.00
396,196,142,3,121,4,3240.00
2575,756,143,2,274,1,320.00
2272,487,144,1,130,2,5400.00
2722,483,145,4,6,1,4200.00
2330,16,146,4,257,2,1240.00
436,175,147,3,246,1,240.00
2393,438,148,4,245,4,11600.00
94,813,149,5,153,1,3510.00
1473,654,150,4,9,3,600.00
2010,637,1,1,347,1,660.00
2769,637,2,3,62,3,560.00
1559,219,3,3,5,2,320.00
90,295,4,2,13,1,2800.00
2691,514,5,5,307,3,900.00
2998,966,6,5,93,4,440.00
1138,462,7,1,171,4,720.00
626,826,8,3,15,3,1800.00
1617,734,9,1,17,1,570.00
2921,151,10,5,256,1,2400.00
2442,154,11,2,60,4,960.00
336,374,12,3,198,1,4400.00
612,309,13,5,263,4,2760.00
51,417,14,1,336,2,2280.00
548,704,15,5,274,4,1600.00
167,547,16,3,68,1,3900.00
861,649,17,2,350,3,1620.00
2687,374,18,1,284,2,1840.00
121,946,19,4,74,1,960.00
414,666,20,5,206,1,4500.00
1122,696,21,2,254,2,3720.00
1071,54,22,1,300,3,1080.00
147,885,23,2,266,4,640.00
2496,610,24,3,340,4,1700.00
2866,211,25,1,111,4,4200.00
1409,746,26,2,135,4,2480.00
2238,907,27,2,274,4,240.00
2305,625,28,5,82,3,5700.00
206,524,29,3,175,1,2340.00
1149,794,30,5,265,1,600.00
1643,931,31,1,96,2,960.00
161,548,32,3,92,3,8400.00
1591,211,33,3,249,1,1290.00
176,237,34,1,117,3,1440.00
2829,907,35,4,295,4,400.00
149,770,36,4,67,4,6900.00
523,303,37,5,16,1,1410.00
2051,172,38,5,192,1,1040.00
1324,991,39,4,62,4,960.00
1559,766,40,2,14,2,10000.00
2757,150,41,5,184,3,330.00
1234,431,42,5,115,4,680.00
2953,683,43,3,97,4,640.00
1460,869,44,5,299,2,8100.00
734,98,45,4,178,1,900.00
780,253,46,3,242,4,1680.00
2507,343,47,2,2,2,240.00
2629,322,48,5,343,4,11600.00
1549,712,49,1,334,3,2280.00
366,770,50,3,37,1,4000.00
2302,872,51,1,241,1,960.00
2848,745,52,5,54,1,600.00
335,302,53,1,353,2,2070.00
902,567,54,5,346,4,4640.00
2037,678,55,2,262,3,1200.00
243,788,56,4,37,2,3200.00
2620,874,57,4,47,2,2430.00
1796,338,58,5,164,3,2640.00
2077,31,59,1,105,1,480.00
392,214,60,4,273,3,2000.00
531,120,61,1,360,3,2790.00
2767,776,62,1,80,4,280.00
1428,925,63,1,76,2,480.00
1974,496,64,3,17,3,2400.00
2764,376,65,1,161,4,4200.00
859,515,66,4,13,1,1760.00
2787,652,67,3,146,3,720.00
2717,330,68,5,240,2,4200.00
293,933,69,2,22,1,3510.00
253,246,70,5,50,4,1200.00
1877,989,71,1,133,3,1280.00
398,673,72,5,295,1,3200.00
169,388,73,4,247,1,2580.00
1815,918,74,4,40,1,3040.00
982,235,75,1,96,3,1600.00
2965,447,76,2,5,2,1800.00
1128,198,77,5,259,4,4230.00
1707,769,78,1,134,2,920.00
10,836,79,1,124,1,1920.00
194,544,80,3,362,2,8000.00
1677,970,81,1,348,1,660.00
491,673,82,5,126,1,2160.00
357,136,83,2,77,1,480.00
1466,218,84,4,166,2,6600.00
355,590,85,3,72,1,900.00
1139,718,86,3,38,1,2480.00
2879,336,87,4,361,3,720.00
211,137,88,3,349,2,9600.00
1598,900,89,5,292,2,570.00
1474,233,90,4,272,3,200.00
881,309,91,4,137,4,640.00
272,385,92,4,40,3,7800.00
959,746,93,4,219,3,2070.00
1066,707,94,3,82,3,1440.00
986,962,95,5,85,3,1600.00
2112,255,96,1,15,3,5600.00
319,184,97,3,160,2,2430.00
39,157,98,4,94,1,1040.00
713,756,99,1,18,1,480.00
1501,100,100,5,251,2,500.00
1219,595,101,4,356,3,930.00
39,542,102,4,263,3,2720.00
692,749,103,1,2,4,320.00
586,883,104,5,175,4,700.00
2865,356,105,5,179,3,1050.00
842,157,106,5,91,2,1680.00
519,35,107,4,62,4,960.00
2216,74,108,1,199,2,2700.00
1610,696,109,5,91,3,2340.00
1145,525,110,3,298,3,3000.00
2419,801,111,3,192,4,1280.00
820,35,112,2,242,1,2200.00
1655,980,113,2,98,3,2580.00
1489,678,114,5,170,3,3480.00
1980,191,115,5,107,3,1600.00
1855,537,116,5,197,1,2600.00
1245,858,117,1,236,1,4230.00
1036,155,118,4,79,4,3960.00
2656,331,119,5,364,4,1920.00
2049,637,120,1,277,2,4500.00
532,882,121,5,266,1,1320.00
1337,531,122,2,360,4,1120.00
2133,772,123,4,110,2,480.00
2184,413,124,5,55,1,1700.00
692,813,125,2,155,1,1350.00
2074,238,126,1,310,4,1760.00
291,606,127,4,321,1,240.00
2149,832,128,1,205,4,1900.00
1144,506,129,2,149,4,570.00
903,936,130,4,28,1,600.00
2858,702,131,4,57,4,960.00
1822,206,132,2,148,2,8400.00
2899,313,133,4,138,4,1380.00
2829,748,134,5,111,4,760.00
2223,647,135,1,40,3,400.00
1654,113,136,5,78,2,2300.00
369,543,137,2,36,2,3240.00
1452,515,138,1,24,4,2760.00
2969,241,139,2,168,3,1440.00
2831,103,140,4,40,2,2500.00
265,113,141,2,60,4,930.00
1799,800,142,1,215,2,4320.00
2306,963,143,3,235,3,480.00
2125,860,144,1,103,4,8100.00
1285,276,145,1,236,4,4200.00
439,339,146,2,92,2,3720.00
114,85,147,2,104,3,720.00
2284,848,148,5,79,1,5800.00
1924,824,149,1,184,4,1170.00
2719,114,150,5,335,1,400.00
2262,677,1,1,214,3,330.00
1224,999,2,4,310,4,280.00
2493,775,3,2,213,4,160.00
290,249,4,5,6,1,700.00
1734,750,5,1,302,1,1800.00
1317,382,6,3,295,2,1760.00
2202,951,7,3,331,4,720.00
1704,933,8,5,362,1,1800.00
2845,424,9,2,35,3,2280.00
2795,726,10,5,358,2,600.00
548,677,11,5,56,2,1280.00
794,910,12,4,15,4,3300.00
2944,234,13,2,157,2,690.00
2323,772,14,3,132,1,3040.00
2759,893,15,4,305,1,1600.00
2512,775,16,2,173,2,1300.00
647,32,17,3,172,4,2430.00
2294,907,18,2,175,3,3680.00
2001,520,19,3,154,2,960.00
2104,511,20,3,262,1,1500.00
1033,698,21,3,70,3,1860.00
138,145,22,3,181,3,1080.00
714,968,23,1,260,1,640.00
1259,713,24,2,142,1,6800.00
1833,254,25,3,155,4,3150.00
892,266,26,3,137,3,3720.00
2920,652,27,2,270,3,240.00
2174,179,28,4,19,1,3800.00
1282,101,29,2,298,2,3510.00
2243,954,30,3,279,1,800.00
2477,402,31,3,167,3,320.00
744,55,32,3,178,4,6300.00
596,761,33,2,279,1,3870.00
1958,336,34,4,221,4,720.00
2282,406,35,4,190,2,400.00
84,482,36,2,69,4,2300.00
570,318,37,1,53,3,5640.00
1061,169,38,4,147,3,520.00
1826,680,39,3,301,2,1440.00
1402,734,40,2,49,4,10000.00
2753,892,41,4,312,1,330.00
1171,458,42,1,79,3,2720.00
1764,95,43,4,93,1,640.00
1519,556,44,2,226,2,8100.00
2132,357,45,4,65,4,450.00
7,520,46,3,145,1,3360.00
1713,344,47,1,361,4,720.00
1586,662,48,4,230,4,11600.00
2961,991,49,5,359,4,2280.00
61,789,50,5,19,3,4000.00
1866,441,51,2,130,4,1280.00
1726,549,52,1,161,1,1200.00
1707,646,53,3,243,4,2760.00
2696,972,54,1,330,1,2320.00
2882,585,55,1,169,1,1200.00
118,648,56,1,240,4,2400.00
1169,60,57,1,168,4,810.00
786,703,58,4,193,2,3960.00
291,408,59,4,191,2,480.00
340,849,60,5,356,1,4000.00
2504,592,61,3,177,1,3720.00
237,840,62,5,103,3,1120.00
1134,514,63,3,227,4,160.00
1585,64,64,4,174,1,2400.00
2063,114,65,3,70,2,3150.00
1705,130,66,5,123,4,440.00
1243,515,67,2,41,3,480.00
1915,803,68,1,31,1,2800.00
1450,302,69,1,138,3,2340.00
565,531,70,1,313,1,1200.00
1187,521,71,3,191,2,320.00
180,618,72,5,252,3,4800.00
1614,68,73,4,155,4,2580.00
845,151,74,5,37,4,2280.00
1212,395,75,4,224,4,400.00
438,424,76,4,43,3,3600.00
1392,41,77,5,338,1,1410.00
1356,636,78,5,70,2,3680.00
182,573,79,4,249,2,1920.00
2761,182,80,1,70,3,8000.00
1027,791,81,5,91,2,990.00
1873,300,82,4,86,2,4320.00
2965,615,83,1,256,1,640.00
1042,413,84,1,314,1,6600.00
1062,928,85,3,39,4,1350.00
2561,331,86,1,167,1,3720.00
1419,254,87,5,181,4,240.00
2397,662,88,5,205,1,7200.00
608,961,89,1,33,4,570.00
1796,885,90,4,180,3,400.00
371,522,91,2,229,2,320.00
1953,726,92,4,71,4,2600.00
2948,414,93,1,131,2,690.00
2911,708,94,4,2,1,1080.00
107,105,95,3,279,3,1200.00
2986,363,96,5,17,3,8400.00
2274,991,97,4,151,1,3240.00
1465,694,98,1,343,3,1560.00
2418,330,99,2,59,1,480.00
2873,622,100,2,117,4,1000.00
1749,581,101,1,12,3,1860.00
2045,361,102,4,257,1,680.00
2153,328,103,3,166,4,480.00
2822,687,104,4,360,1,2100.00
1273,487,105,1,123,1,1050.00
1348,209,106,4,309,1,840.00
1546,6,107,3,141,2,480.00
2595,536,108,1,295,4,2700.00
611,480,109,4,184,1,1170.00
2308,114,110,2,347,4,1000.00
480,753,111,2,56,4,320.00
2731,152,112,1,248,2,3300.00
1857,568,113,5,76,1,5160.00
2453,640,114,4,297,4,3480.00
2707,491,115,4,94,1,800.00
255,99,116,2,328,4,1300.00
1215,603,117,4,69,3,1410.00
34,684,118,2,314,1,1320.00
1305,642,119,5,213,1,960.00
2360,92,120,1,82,4,3000.00
1719,656,121,3,299,2,990.00
50,113,122,3,83,3,560.00
2072,568,123,4,44,2,160.00
2777,123,124,5,294,3,1700.00
1200,420,125,5,90,3,1800.00
2179,65,126,1,189,1,440.00
2071,756,127,4,99,1,480.00
170,229,128,5,69,1,3800.00
1379,801,129,4,261,3,1140.00
2260,648,130,5,349,4,1200.00
2865,908,131,4,233,1,1280.00
740,374,132,1,186,1,4200.00
2895,952,133,5,171,3,1380.00
1239,71,134,1,136,3,1520.00
1726,620,135,2,363,4,800.00
2852,840,136,2,80,1,6900.00
2488,358,137,2,158,1,3240.00
101,299,138,2,21,1,1840.00
1765,790,139,1,198,1,480.00
1221,502,140,2,340,4,2500.00
1083,373,141,4,284,3,1860.00
1223,806,142,5,224,3,2160.00
191,113,143,2,192,3,640.00
666,269,144,4,216,4,10800.00
636,691,145,5,5,3,1050.00
693,119,146,5,56,1,4960.00
2979,464,147,2,108,2,480.00
2492,815,148,3,168,3,5800.00
773,140,149,5,78,2,4680.00
81,811,150,5,156,1,800.00
1205,574,1,4,219,1,330.00
259,773,2,4,260,3,840.00
1396,728,3,2,14,2,160.00
997,254,4,2,217,1,2800.00
1187,73,5,1,242,4,1800.00
970,811,6,1,356,3,440.00
683,468,7,4,322,2,720.00
675,619,8,3,84,4,3600.00
640,732,9,1,326,2,1140.00
1434,380,10,3,65,2,2400.00
927,661,11,2,333,2,640.00
1299,163,12,3,28,4,4400.00
1120,929,13,3,299,3,690.00
842,891,14,4,142,1,1520.00
1415,288,15,1,90,1,400.00
2346,759,16,3,350,2,2600.00
1392,237,17,4,92,4,2430.00
1532,670,18,5,29,4,1840.00
1366,916,19,2,115,4,1440.00
2438,897,20,1,194,3,1500.00
1633,652,21,4,67,1,2790.00
2824,885,22,4,129,4,3240.00
2384,771,23,3,12,4,480.00
263,430,24,5,51,1,6800.00
2032,119,25,3,162,3,2100.00
491,754,26,2,42,3,2480.00
2315,645,27,5,224,2,960.00
205,908,28,2,343,3,5700.00
655,110,29,5,47,4,2340.00
615,775,30,2,353,1,400.00
2505,964,31,2,244,2,320.00
2604,292,32,5,146,2,8400.00
1531,668,33,5,10,3,3870.00
1141,381,34,4,248,1,720.00
2801,337,35,5,143,2,800.00
99,982,36,5,33,1,9200.00
656,517,37,5,32,3,1410.00
179,287,38,2,149,2,520.00
2790,198,39,1,147,2,1920.00
175,713,40,2,292,4,10000.00
792,70,41,3,209,1,330.00
1402,727,42,2,356,1,2720.00
648,239,43,3,4,2,160.00
2630,320,44,5,319,2,8100.00
431,595,45,3,338,4,450.00
257,781,46,4,322,2,2520.00
220,282,47,1,36,4,480.00
2505,213,48,3,54,1,11600.00
777,619,49,2,265,3,570.00
156,607,50,5,208,1,2000.00
158,258,51,1,318,4,320.00
653,417,52,3,327,1,1200.00
2251,959,53,3,306,3,1380.00
1971,493,54,3,357,2,1160.00
939,245,55,2,250,3,1600.00
1014,255,56,2,195,4,3200.00
1474,968,57,2,334,2,2430.00
2635,398,58,2,212,4,2640.00
2049,101,59,3,351,2,960.00
1148,882,60,2,244,3,3000.00
164,53,61,1,122,2,3720.00
514,285,62,5,254,3,840.00
2993,46,63,2,15,2,320.00
475,818,64,4,226,2,2400.00
694,966,65,1,286,2,1050.00
774,837,66,3,193,2,1320.00
995,101,67,3,87,3,720.00
2792,910,68,4,22,1,5600.00
1904,349,69,5,53,1,3510.00
1282,304,70,2,96,3,600.00
1180,241,71,1,145,4,640.00
57,51,72,1,303,3,3200.00
2298,973,73,3,332,4,2580.00
2725,81,74,4,55,3,760.00
1291,812,75,4,143,3,400.00
2129,129,76,3,66,2,3600.00
882,638,77,2,229,1,1410.00
597,499,78,5,360,1,920.00
1292,469,79,1,308,1,1920.00
2281,431,80,5,26,3,4000.00
385,240,81,5,127,2,660.00
652,831,82,3,9,3,4320.00
268,492,83,1,177,4,640.00
866,153,84,5,8,2,2200.00
2819,576,85,1,206,3,1350.00
2165,16,86,5,186,4,3720.00
812,725,87,5,323,4,240.00
851,687,88,3,312,3,2400.00
1891,38,89,2,135,4,1710.00
1303,197,90,4,293,4,400.00
983,296,91,3,215,2,960.00
561,404,92,3,26,4,7800.00
1382,268,93,5,355,4,690.00
990,459,94,2,50,4,720.00
2911,478,95,3,348,2,1600.00
2741,232,96,3,144,3,5600.00
2388,818,97,4,20,1,2430.00
2133,642,98,1,162,4,1560.00
672,197,99,2,350,4,960.00
1775,651,100,3,164,4,1500.00
2517,255,101,4,6,4,930.00
1938,179,102,5,85,2,2720.00
272,61,103,1,360,4,160.00
982,160,104,5,218,3,2800.00
2230,116,105,2,145,4,2100.00
1500,130,106,1,125,2,1680.00
2349,963,107,3,156,3,480.00
30,700,108,3,93,4,1800.00
2711,47,109,3,174,4,3510.00
1597,898,110,5,279,1,2000.00
2329,550,111,3,164,4,960.00
2431,405,112,3,271,4,2200.00
931,295,113,3,305,3,1290.00
1345,593,114,4,113,3,3480.00
1627,146,115,1,25,1,1600.00
1992,467,116,2,114,3,3900.00
2783,534,117,5,299,2,4230.00
1251,842,118,5,97,2,2640.00
4,589,119,5,340,4,960.00
842,344,120,5,131,1,4500.00
2868,736,121,5,311,4,990.00
908,853,122,2,80,1,560.00
781,903,123,4,344,3,640.00
801,43,124,3,340,2,3400.00
783,394,125,1,270,1,900.00
2925,441,126,2,26,3,880.00
890,376,127,5,300,1,240.00
1847,470,128,3,34,4,5700.00
2233,147,129,3,19,4,1710.00
2646,520,130,5,72,1,600.00
2606,192,131,2,68,4,1280.00
1050,374,132,5,358,2,4200.00
2958,145,133,4,141,3,690.00
804,229,134,2,3,1,760.00
1224,751,135,3,147,2,1600.00
2984,440,136,2,275,1,4600.00
1029,694,137,3,41,1,3240.00
1662,211,138,2,118,2,920.00
2100,902,139,3,120,2,480.00
982,283,140,3,116,2,5000.00
1767,472,141,3,198,4,930.00
900,451,142,2,152,1,4320.00
433,204,143,3,114,4,160.00
156,978,144,4,268,2,2700.00
886,57,145,2,297,4,4200.00
110,388,146,5,356,2,1240.00
2705,472,147,4,307,1,720.00
2411,894,148,1,223,4,8700.00
192,710,149,2,237,1,4680.00
16,319,150,3,345,4,200.00
845,287,1,3,29,3,1320.00
1810,328,2,5,59,2,280.00
1338,4,3,4,139,4,160.00
652,611,4,2,61,3,2100.00
1088,863,5,2,198,1,1350.00
1593,82,6,5,305,3,440.00
1281,774,7,3,225,2,720.00
1853,958,8,5,297,1,3600.00
829,970,9,1,65,4,1710.00
2302,868,10,1,210,4,600.00
363,364,11,3,70,3,640.00
2920,833,12,2,263,4,1100.00
804,820,13,2,1,1,2070.00
2738,575,14,1,345,2,2280.00
2301,610,15,4,331,2,1200.00
2445,861,16,5,262,4,5200.00
770,730,17,5,72,2,810.00
2509,642,18,4,207,3,3680.00
2193,689,19,2,66,1,480.00
1749,298,20,4,292,4,3000.00
173,861,21,1,23,4,1860.00
1334,889,22,1,319,1,3240.00
2324,137,23,2,146,4,320.00
2874,784,24,1,319,1,5100.00
2939,295,25,3,289,2,2100.00
2355,829,26,4,168,4,1240.00
1355,525,27,2,280,1,960.00
2988,544,28,4,6,4,3800.00
988,449,29,2,341,4,3510.00
2151,542,30,3,59,1,200.00
1309,687,31,1,207,2,960.00
1588,908,32,5,14,2,6300.00
1805,463,33,3,53,1,3870.00
1128,81,34,2,53,4,1440.00
870,485,35,3,115,4,1200.00
987,808,36,1,301,4,4600.00
2938,764,37,5,43,4,2820.00
2787,595,38,1,51,1,1040.00
220,464,39,1,35,1,1440.00
1700,968,40,1,285,2,2500.00
414,320,41,1,348,1,330.00
1460,750,42,2,73,1,680.00
2379,862,43,5,19,2,160.00
2000,680,44,2,348,3,10800.00
750,273,45,4,94,2,900.00
2283,562,46,3,341,1,2520.00
567,852,47,4,328,2,480.00
1749,826,48,2,156,4,8700.00
1113,852,49,1,60,2,1140.00
2908,578,50,5,57,4,4000.00
925,230,51,2,158,2,320.00
414,340,52,2,144,1,1200.00
2040,182,53,5,291,2,1380.00
870,3,54,1,256,1,2320.00
207,577,55,4,235,1,400.00
1566,556,56,2,148,2,2400.00
660,90,57,4,248,1,810.00
618,877,58,4,70,3,3960.00
1864,950,59,5,211,1,960.00
1149,672,60,2,15,3,3000.00
2331,807,61,4,36,2,2790.00
2159,899,62,2,355,4,560.00
1046,585,63,5,231,3,480.00
291,281,64,1,259,1,4800.00
317,677,65,1,112,2,3150.00
1775,816,66,2,28,2,440.00
57,854,67,2,180,4,720.00
2370,990,68,3,336,4,4200.00
801,615,69,2,190,4,2340.00
765,328,70,5,141,2,1200.00
2580,241,71,4,149,1,960.00
708,567,72,1,335,1,3200.00
2984,987,73,5,289,1,1290.00
1085,410,74,5,213,1,1520.00
2489,4,75,3,235,3,400.00
2711,69,76,4,351,4,5400.00
1367,380,77,3,185,4,1410.00
616,402,78,2,275,3,2760.00
1981,246,79,2,183,4,960.00
194,531,80,3,259,1,6000.00
2700,471,81,4,316,2,330.00
2704,922,82,5,272,1,4320.00
847,804,83,1,167,4,320.00
2368,713,84,1,305,3,4400.00
1475,98,85,1,284,4,1800.00
2712,859,86,3,119,4,2480.00
1663,449,87,3,206,1,720.00
179,339,88,3,206,2,7200.00
1485,491,89,5,134,4,1710.00
2754,969,90,1,195,2,400.00
2820,404,91,1,283,2,320.00
1417,182,92,3,333,1,7800.00
645,990,93,2,202,4,2070.00
892,789,94,1,324,2,1080.00
2492,954,95,2,190,4,800.00
411,818,96,4,337,3,2800.00
126,731,97,3,164,3,3240.00
2373,92,98,1,58,3,520.00
615,556,99,1,54,1,1920.00
294,199,100,4,330,2,1000.00
1717,772,101,1,144,3,2790.00
322,888,102,1,334,1,1360.00
726,60,103,3,247,3,320.00
1785,11,104,2,113,3,2800.00
1836,765,105,5,231,1,1050.00
30,677,106,2,266,3,2520.00
2895,592,107,1,200,3,240.00
1983,138,108,4,39,2,3600.00
1960,918,109,4,143,1,1170.00
1957,746,110,4,228,4,1000.00
1017,243,111,1,95,3,960.00
1361,143,112,2,124,3,1100.00
2385,564,113,3,171,1,5160.00
2584,919,114,1,104,2,1160.00
1380,910,115,1,42,1,1600.00
1883,254,116,2,59,3,5200.00
2945,541,117,4,61,3,2820.00
2071,643,118,1,282,2,5280.00
444,55,119,5,359,2,480.00
2022,794,120,5,127,4,3000.00
1516,211,121,3,22,3,330.00
41,442,122,1,187,1,840.00
1424,195,123,3,61,1,320.00
1406,138,124,2,2,1,6800.00
2048,896,125,3,174,1,1800.00
1912,259,126,2,47,3,440.00
264,86,127,1,206,2,960.00
2117,720,128,3,86,3,7600.00
2139,609,129,5,257,4,2280.00
10,378,130,5,95,3,1800.00
1864,547,131,5,257,4,640.00
1054,520,132,3,57,1,2100.00
2397,262,133,5,283,1,1380.00
995,619,134,1,233,4,2280.00
2811,129,135,5,282,2,1200.00
1401,797,136,3,187,4,6900.00
500,275,137,5,202,1,3240.00
1816,28,138,2,190,3,2760.00
819,449,139,3,285,3,1920.00
2990,665,140,2,246,2,10000.00
2425,712,141,1,195,2,2790.00
2681,249,142,3,23,3,4320.00
2525,376,143,2,233,1,480.00
414,588,144,3,315,3,2700.00
916,213,145,1,39,1,1050.00
599,732,146,1,39,2,2480.00
2957,719,147,4,7,1,960.00
2178,69,148,1,225,3,2900.00
1810,805,149,2,239,3,1170.00
2873,288,150,3,349,1,600.00
1861,369,1,5,295,1,330.00
2353,897,2,1,352,2,280.00
2777,906,3,4,12,4,320.00
1460,108,4,1,28,1,1400.00
2817,280,5,3,22,3,1350.00
1029,909,6,3,309,3,1760.00
1167,278,7,2,97,3,720.00
2122,911,8,3,153,4,2700.00
697,992,9,2,123,4,1140.00
1846,698,10,4,47,3,600.00
1688,410,11,2,209,4,320.00
1236,625,12,5,203,1,4400.00
685,397,13,2,106,3,2760.00
179,446,14,1,336,2,1520.00
2814,331,15,5,75,3,1600.00
6,303,16,3,232,3,2600.00
2017,398,17,5,242,2,3240.00
2118,601,18,5,228,2,1840.00
2380,661,19,5,232,2,480.00
739,968,20,1,216,3,4500.00
1789,441,21,3,276,3,1860.00
1056,593,22,5,275,1,4320.00
1887,294,23,3,6,2,480.00
407,795,24,3,167,3,5100.00
2614,793,25,2,137,4,4200.00
1489,501,26,1,207,4,2480.00
2866,974,27,1,36,2,240.00
2948,669,28,2,356,3,3800.00
1217,556,29,3,52,1,3510.00
734,248,30,3,282,2,400.00
172,29,31,5,279,4,320.00
1320,509,32,2,218,2,6300.00
2281,597,33,4,268,3,3870.00
84,541,34,4,170,2,1440.00
1118,994,35,5,96,4,400.00
2784,503,36,4,54,3,4600.00
2191,837,37,5,161,1,5640.00
1478,950,38,2,187,3,520.00
1864,601,39,1,327,1,1440.00
2035,697,40,3,52,2,5000.00
2721,335,41,5,277,4,660.00
595,789,42,2,140,4,680.00
713,694,43,4,251,1,640.00
1423,978,44,3,145,3,8100.00
2489,6,45,3,250,4,1800.00
996,821,46,1,27,1,840.00
2616,357,47,1,283,2,480.00
1079,331,48,3,319,3,8700.00
291,666,49,1,71,4,1710.00
2230,747,50,3,102,4,3000.00
801,582,51,1,291,3,1280.00
1409,687,52,1,25,2,600.00
2393,632,53,4,345,2,690.00
2703,824,54,3,219,3,4640.00
1403,513,55,1,99,4,800.00
2669,966,56,1,330,1,1600.00
741,821,57,2,127,3,810.00
247,794,58,4,79,4,5280.00
2738,768,59,1,76,3,480.00
2993,871,60,2,67,4,3000.00
1815,162,61,5,173,2,2790.00
1153,400,62,5,6,3,840.00
2681,340,63,1,24,2,160.00
2906,377,64,5,277,4,1200.00
1567,552,65,1,113,4,4200.00
1753,235,66,3,147,3,1320.00
1152,347,67,3,314,3,240.00
790,766,68,1,326,2,1400.00
744,67,69,3,275,4,3510.00
1690,690,70,4,263,2,1200.00
1265,663,71,1,97,1,320.00
1995,231,72,1,33,4,4800.00
564,66,73,4,229,4,2580.00
2824,843,74,2,153,4,1520.00
307,383,75,4,318,3,400.00
2678,150,76,1,327,2,5400.00
1696,796,77,2,6,1,1410.00
2890,414,78,1,236,3,2760.00
2146,887,79,2,282,4,1440.00
938,587,80,5,78,1,8000.00
1669,505,81,5,278,1,1320.00
2708,735,82,5,231,2,2160.00
232,288,83,2,58,1,320.00
1465,234,84,4,295,4,2200.00
1094,130,85,3,141,2,450.00
2799,238,86,2,83,4,1240.00
2729,60,87,3,241,3,960.00
559,950,88,1,37,4,4800.00
2772,594,89,1,78,2,1710.00
2942,883,90,3,262,1,600.00
2717,485,91,4,30,2,320.00
2751,135,92,5,77,2,10400.00
17,722,93,3,288,1,1380.00
2542,829,94,4,189,4,720.00
1125,850,95,1,26,4,1200.00
1174,969,96,4,159,1,8400.00
417,113,97,1,143,3,1620.00
1721,587,98,2,111,4,1040.00
2335,443,99,5,23,3,480.00
2964,325,100,4,121,3,1000.00
2056,418,101,1,334,2,2790.00
1491,754,102,2,42,3,1360.00
2255,560,103,3,14,3,480.00
2162,566,104,4,229,1,2800.00
1707,462,105,4,227,2,3150.00
635,199,106,2,73,4,840.00
728,212,107,2,8,1,720.00
519,357,108,2,95,2,2700.00
2869,722,109,4,194,2,3510.00
1584,948,110,1,339,1,1000.00
2687,230,111,3,227,3,960.00
1635,499,112,5,290,2,3300.00
2561,438,113,4,299,1,3870.00
915,768,114,5,119,4,1160.00
1932,520,115,4,281,4,1600.00
496,997,116,3,162,4,2600.00
2853,427,117,2,46,4,4230.00
730,671,118,4,38,3,5280.00
2053,646,119,1,343,1,480.00
1883,58,120,3,311,1,4500.00
168,380,121,4,185,2,330.00
2902,237,122,2,257,3,280.00
526,167,123,2,11,1,160.00
1593,531,124,1,259,2,5100.00
931,517,125,4,257,3,1350.00
2466,5,126,3,281,1,1320.00
1202,240,127,5,98,2,960.00
1345,564,128,3,246,4,5700.00
2154,456,129,1,93,4,1710.00
2720,376,130,1,246,4,1200.00
1285,886,131,1,22,4,320.00
354,165,132,3,309,4,6300.00
1324,459,133,5,175,2,2760.00
906,671,134,3,87,4,1520.00
2338,530,135,2,349,4,800.00
989,524,136,4,211,4,2300.00
469,104,137,1,345,3,3240.00
869,456,138,3,248,1,3680.00
1516,121,139,1,28,1,960.00
1178,921,140,3,131,3,7500.00
195,750,141,3,187,4,3720.00
450,838,142,4,66,3,4320.00
1244,387,143,4,105,2,640.00
2083,601,144,5,295,2,10800.00
2501,382,145,3,325,1,2100.00
1539,262,146,4,23,4,4960.00
16,631,147,1,286,3,240.00
1163,396,148,5,325,4,5800.00
1797,41,149,3,335,2,1170.00
294,390,150,4,34,3,400.00
2345,125,1,2,6,1,330.00
578,403,2,3,353,3,840.00
454,512,3,1,364,3,320.00
1455,556,4,2,345,4,2800.00
1335,399,5,4,33,2,450.00
378,298,6,1,241,4,1760.00
687,681,7,4,195,3,960.00
1206,38,8,5,288,1,2700.00
712,238,9,3,246,4,1710.00
1180,54,10,1,106,1,2400.00
1233,103,11,2,34,3,1280.00
579,540,12,1,355,2,3300.00
1234,312,13,2,254,2,1380.00
1178,845,14,1,249,2,1520.00
2425,64,15,5,105,3,1600.00
2948,393,16,1,327,2,2600.00
355,140,17,2,104,2,810.00
1558,166,18,2,312,2,2760.00
1040,493,19,3,237,4,1920.00
1537,917,20,1,173,1,4500.00
2837,549,21,5,322,3,3720.00
51,627,22,1,194,2,2160.00
2632,139,23,1,328,2,640.00
172,919,24,3,130,3,3400.00
2358,551,25,2,116,2,1050.00
483,578,26,3,110,2,3720.00
2279,229,27,5,228,3,960.00
1378,853,28,5,320,3,7600.00
2049,511,29,3,358,2,1170.00
2980,859,30,2,361,4,200.00
384,568,31,3,209,2,960.00
732,989,32,2,30,4,6300.00
